system_name,school_name,asian,black_or_african_american,american_indian_alaska_native,native_hawaiian_pacific_islander,white,two_or_more_races,hispanic_latino,year,total_enrollment_2022,econ_disadv,foster,gen_ed,homeless,migrant,military,swd,el,econ_disadv_pct_2022,foster_pct_2022,gen_ed_pct_2022,homeless_pct_2022,migrant_pct_2022,military_pct_2022,swd_pct_2022,el_pct_2022,asian_pct_2022,black_or_african_american_pct_2022,american_indian_alaska_native_pct_2022,native_hawaiian_pacific_islander_pct_2022,white_pct_2022,two_or_more_races_pct_2022,hispanic_latino_pct_2022,sum_pct_2022
Elmore County,Holtville Elementary School,*,38,*,*,703,21,*,2022,778.0,328.0,,626.0,,,24.0,152.0,,0.42159383033419023,,0.8046272493573264,,,0.030848329048843187,0.1953727506426735,,,0.04884318766066838,,,0.903598971722365,0.02699228791773779,,
Shelby County,Calera Middle,*,321,*,*,364,22,82,2022,798.0,385.0,,706.0,,,38.0,92.0,37.0,0.4824561403508772,,0.8847117794486216,,,0.047619047619047616,0.11528822055137844,0.046365914786967416,,0.40225563909774437,,,0.45614035087719296,0.02756892230576441,0.10275689223057644,
Elmore County,Holtville Middle School,*,38,*,*,494,15,*,2022,557.0,235.0,,451.0,,,14.0,106.0,,0.42190305206463197,,0.8096947935368043,,,0.025134649910233394,0.19030520646319568,,,0.06822262118491922,,,0.8868940754039497,0.026929982046678635,,
Henry County,Abbeville High School,*,177,*,*,92,*,15,2022,295.0,173.0,,223.0,,,,72.0,,0.5864406779661017,,0.7559322033898305,,,,0.2440677966101695,,,0.6,,,0.31186440677966104,,0.05084745762711865,
Albertville City,Albertville High School,*,52,*,*,649,35,894,2022,1638.0,615.0,,1463.0,,42.0,34.0,175.0,305.0,0.37545787545787546,,0.8931623931623932,,0.02564102564102564,0.020757020757020756,0.10683760683760683,0.1862026862026862,,0.031746031746031744,,,0.3962148962148962,0.021367521367521368,0.5457875457875457,
Pickens County,Aliceville High School,*,*,*,*,*,*,*,2022,334.0,295.0,,269.0,,,,65.0,,0.8832335329341318,,0.8053892215568862,,,,0.19461077844311378,,,,,,,,,
Andalusia City,Andalusia Junior High,*,98,*,*,154,*,*,2022,264.0,134.0,,197.0,,,,67.0,,0.5075757575757576,,0.7462121212121212,,,,0.2537878787878788,,,0.3712121212121212,,,0.5833333333333334,,,
Blount County,Appalachian  School,*,*,*,*,*,*,110,2022,547.0,264.0,,427.0,,25.0,19.0,120.0,55.0,0.4826325411334552,,0.7806215722120659,,0.04570383912248629,0.03473491773308958,0.21937842778793418,0.10054844606946983,,,,,,,0.20109689213893966,
Arab City,Arab High School,*,*,*,*,704,*,18,2022,736.0,158.0,,630.0,,,,106.0,,0.21467391304347827,,0.8559782608695652,,,,0.14402173913043478,,,,,,0.9565217391304348,,0.024456521739130436,
Tuscaloosa City,Arcadia Elementary School,*,293,*,*,64,*,54,2022,426.0,231.0,,358.0,,,,68.0,35.0,0.5422535211267606,,0.8403755868544601,,,,0.1596244131455399,0.08215962441314555,,0.687793427230047,,,0.15023474178403756,,0.1267605633802817,
Athens City,Athens Middle School,11,163,*,*,490,73,223,2022,970.0,451.0,,810.0,19.0,,20.0,160.0,129.0,0.46494845360824744,,0.8350515463917526,0.01958762886597938,,0.020618556701030927,0.16494845360824742,0.13298969072164948,0.01134020618556701,0.16804123711340208,,,0.5051546391752577,0.07525773195876288,0.22989690721649483,
Auburn City,Auburn Junior High School,168,335,*,*,821,27,108,2022,1459.0,360.0,,1229.0,,,,230.0,72.0,0.24674434544208362,,0.8423577793008911,,,,0.157642220699109,0.04934886908841672,0.11514736120630568,0.22960932145305005,,,0.5627141877998629,0.018505825908156272,0.07402330363262509,
Decatur City,Austinville Elementary School,*,83,*,*,58,16,240,2022,400.0,186.0,,352.0,,,,48.0,189.0,0.465,,0.88,,,,0.12,0.4725,,0.2075,,,0.145,0.04,0.6,
Montgomery County,Baldwin Art And Academics Magnet,129,237,*,*,111,*,16,2022,504.0,112.0,,500.0,,,,,,0.2222222222222222,,0.9920634920634921,,,,,,0.25595238095238093,0.47023809523809523,,,0.22023809523809523,,0.031746031746031744,
Barbour County,Barbour County High School,*,208,*,*,34,*,44,2022,292.0,201.0,,249.0,,,,43.0,20.0,0.6883561643835616,,0.8527397260273972,,,,0.14726027397260275,0.0684931506849315,,0.7123287671232876,,,0.11643835616438356,,0.1506849315068493,
Talladega County,BB Comer Memorial High School,*,107,*,*,255,*,21,2022,391.0,293.0,,305.0,,,,86.0,,0.7493606138107417,,0.7800511508951407,,,,0.21994884910485935,,,0.27365728900255754,,,0.6521739130434783,,0.05370843989769821,
Alexander City,Benjamin Russell High School,12,268,*,*,388,21,64,2022,753.0,303.0,,590.0,,,,163.0,11.0,0.40239043824701193,,0.7835325365205843,,,,0.21646746347941567,0.014608233731739707,0.01593625498007968,0.3559096945551129,,,0.5152722443559097,0.027888446215139442,0.0849933598937583,
Fayette County,Berry High School,*,*,*,*,207,16,*,2022,236.0,144.0,,188.0,,,,48.0,,0.6101694915254238,,0.7966101694915254,,,,0.2033898305084746,,,,,,0.8771186440677966,0.06779661016949153,,
Lee County,Beulah High School,*,102,*,*,354,35,11,2022,502.0,287.0,,381.0,,,22.0,121.0,,0.5717131474103586,,0.7589641434262948,,,0.043824701195219126,0.2410358565737052,,,0.20318725099601595,,,0.7051792828685259,0.0697211155378486,0.021912350597609563,
Brewton City,Brewton Middle School,*,105,*,*,210,*,*,2022,339.0,128.0,,271.0,,,,68.0,,0.3775811209439528,,0.799410029498525,,,,0.20058997050147492,,,0.30973451327433627,,,0.6194690265486725,,,
Lauderdale County,Brooks High School,*,40,*,*,641,24,30,2022,747.0,227.0,,624.0,,,19.0,123.0,,0.3038821954484605,,0.8353413654618473,,,0.025435073627844713,0.1646586345381526,,,0.0535475234270415,,,0.85809906291834,0.0321285140562249,0.040160642570281124,
Tuscaloosa County,Brookwood Elementary School,*,55,*,*,508,12,30,2022,608.0,310.0,,451.0,,,,157.0,11.0,0.5098684210526315,,0.7417763157894737,,,,0.2582236842105263,0.018092105263157895,,0.09046052631578948,,,0.8355263157894737,0.019736842105263157,0.049342105263157895,
Jackson County,Bryant School,*,*,*,*,100,*,*,2022,112.0,80.0,,93.0,,,,19.0,,0.7142857142857143,,0.8303571428571429,,,,0.16964285714285715,,,,,,0.8928571428571429,,,
Scottsboro City,Caldwell Elementary School,*,35,*,*,443,*,54,2022,545.0,307.0,,448.0,,,,97.0,29.0,0.563302752293578,,0.8220183486238533,,,,0.1779816513761468,0.05321100917431193,,0.06422018348623854,,,0.8128440366972477,,0.09908256880733946,
Walker County,Carbon Hill High School,*,*,*,*,*,*,13,2022,334.0,186.0,,263.0,,,,71.0,,0.5568862275449101,,0.7874251497005988,,,,0.2125748502994012,,,,,,,,0.038922155688622756,
Opelika City,Carver Primary School,*,198,*,*,44,*,132,2022,381.0,261.0,,339.0,,,,42.0,115.0,0.6850393700787402,,0.889763779527559,,,,0.11023622047244094,0.30183727034120733,,0.5196850393700787,,,0.11548556430446194,,0.3464566929133858,
Cherokee County,Cedar Bluff High School,*,29,*,*,526,24,13,2022,598.0,363.0,,497.0,46.0,,,101.0,,0.6070234113712375,,0.8311036789297659,0.07692307692307693,,,0.1688963210702341,,,0.048494983277591976,,,0.8795986622073578,0.04013377926421405,0.021739130434782608,
Lowndes County,Central Elementary School,*,*,*,*,*,*,*,2022,194.0,162.0,,159.0,,,,35.0,,0.8350515463917526,,0.8195876288659794,,,,0.18041237113402062,,,,,,,,,
Shelby County,Chelsea High School,30,123,*,*,1127,27,59,2022,1368.0,166.0,16.0,1242.0,,,52.0,126.0,17.0,0.12134502923976608,0.011695906432748537,0.9078947368421053,,,0.038011695906432746,0.09210526315789473,0.012426900584795321,0.021929824561403508,0.08991228070175439,,,0.8238304093567251,0.019736842105263157,0.04312865497076023,
Mountain Brook City,Cherokee Bend Elementary School,*,*,*,*,532,15,*,2022,562.0,,,483.0,,,,79.0,,,,0.8594306049822064,,,,0.14056939501779359,,,,,,0.9466192170818505,0.026690391459074734,,
Guntersville City,Cherokee Elementary School,*,46,*,*,273,13,41,2022,379.0,179.0,,323.0,28.0,,,56.0,21.0,0.47229551451187335,,0.8522427440633246,0.07387862796833773,,,0.14775725593667546,0.055408970976253295,,0.12137203166226913,,,0.7203166226912929,0.03430079155672823,0.10817941952506596,
Chickasaw City,Chickasaw City High School,*,157,*,*,43,*,14,2022,224.0,141.0,,171.0,,,,53.0,,0.6294642857142857,,0.7633928571428571,,,,0.23660714285714285,,,0.7008928571428571,,,0.19196428571428573,,0.0625,
Choctaw County,Choctaw County High School,*,212,*,*,24,*,*,2022,241.0,142.0,,202.0,,,,39.0,,0.5892116182572614,,0.8381742738589212,,,,0.16182572614107885,,,0.8796680497925311,,,0.0995850622406639,,,
Chilton County,Clanton Elementary School,12,170,*,*,670,65,150,2022,1067.0,662.0,,899.0,,,,168.0,68.0,0.6204311152764761,,0.8425492033739457,,,,0.15745079662605435,0.06373008434864105,0.011246485473289597,0.15932521087160262,,,0.6279287722586692,0.06091846298031865,0.14058106841611998,
Cleburne County,Cleburne County High School,*,33,*,*,487,12,31,2022,565.0,257.0,,445.0,,,,120.0,,0.45486725663716815,,0.7876106194690266,,,,0.21238938053097345,,,0.0584070796460177,,,0.8619469026548673,0.021238938053097345,0.05486725663716814,
Limestone County,Clements High School,*,36,*,*,415,*,67,2022,530.0,238.0,,387.0,,,,143.0,17.0,0.4490566037735849,,0.730188679245283,,,,0.269811320754717,0.03207547169811321,,0.06792452830188679,,,0.7830188679245284,,0.12641509433962264,
Houston County,Cottonwood High School,*,51,*,*,274,*,16,2022,356.0,186.0,,280.0,,,,76.0,,0.5224719101123596,,0.7865168539325843,,,,0.21348314606741572,,,0.14325842696629212,,,0.7696629213483146,,0.0449438202247191,
Cullman City,Cullman High School,19,*,*,*,847,23,88,2022,989.0,157.0,15.0,859.0,,,,130.0,11.0,0.15874620829120323,0.015166835187057633,0.8685540950455005,,,,0.13144590495449948,0.011122345803842264,0.019211324570273004,,,,0.8564206268958544,0.023255813953488372,0.08897876643073811,
Tallapoosa County,Dadeville High School,*,230,*,*,243,*,*,2022,485.0,308.0,,356.0,,,,129.0,,0.6350515463917525,,0.734020618556701,,,,0.26597938144329897,,,0.4742268041237113,,,0.5010309278350515,,,
Dale County,Dale County High School,*,120,*,*,261,*,19,2022,407.0,246.0,,339.0,,,,68.0,,0.6044226044226044,,0.8329238329238329,,,,0.16707616707616707,,,0.29484029484029484,,,0.6412776412776413,,0.04668304668304668,
Dallas County,Dallas County High School,*,241,*,*,99,19,*,2022,365.0,195.0,,277.0,14.0,,,88.0,,0.5342465753424658,,0.7589041095890411,0.038356164383561646,,,0.2410958904109589,,,0.6602739726027397,,,0.27123287671232876,0.052054794520547946,,
Morgan County,Danville-Neel Elementary School,*,11,*,*,441,*,40,2022,511.0,242.0,,373.0,,,12.0,138.0,16.0,0.4735812133072407,,0.7299412915851272,,,0.023483365949119372,0.2700587084148728,0.03131115459882583,,0.021526418786692758,,,0.863013698630137,,0.07827788649706457,
Macon County,DC Wolfe School,*,*,*,*,*,*,*,2022,133.0,81.0,,111.0,,,,22.0,,0.6090225563909775,,0.8345864661654135,,,,0.16541353383458646,,,,,,,,,
Tuscumbia City,Deshler Middle School,*,99,*,*,203,26,*,2022,339.0,150.0,,276.0,,,,63.0,,0.4424778761061947,,0.8141592920353983,,,,0.18584070796460178,,,0.2920353982300885,,,0.5988200589970502,0.07669616519174041,,
Russell County,Dixie Elementary School,*,55,*,*,148,*,11,2022,225.0,139.0,,184.0,,,,41.0,,0.6177777777777778,,0.8177777777777778,,,,0.18222222222222223,,,0.24444444444444444,,,0.6577777777777778,,0.04888888888888889,
Winston County,Double Springs Elementary School,*,*,*,*,*,*,*,2022,367.0,267.0,,241.0,,,,126.0,,0.7275204359673024,,0.6566757493188011,,,,0.34332425068119893,,,,,,,,,
Etowah County,Duck Springs Elementary School,*,*,*,*,153,*,24,2022,190.0,115.0,,145.0,,,,45.0,,0.6052631578947368,,0.7631578947368421,,,,0.23684210526315788,,,,,,0.8052631578947368,,0.12631578947368421,
Lawrence County,East Lawrence High School,*,45,27,*,315,*,23,2022,413.0,200.0,,352.0,,,,61.0,,0.48426150121065376,,0.8523002421307506,,,,0.14769975786924938,,,0.1089588377723971,0.06537530266343826,,0.7627118644067796,,0.05569007263922518,
Elba City,Elba High School,*,103,*,*,122,*,14,2022,254.0,138.0,,221.0,21.0,,14.0,33.0,,0.5433070866141733,,0.8700787401574803,0.08267716535433071,,0.05511811023622047,0.12992125984251968,,,0.40551181102362205,,,0.48031496062992124,,0.05511811023622047,
Conecuh County,Evergreen Elementary School,*,304,*,*,13,*,*,2022,321.0,242.0,,234.0,,,,87.0,,0.7538940809968847,,0.7289719626168224,,,,0.27102803738317754,,,0.9470404984423676,,,0.040498442367601244,,,
Monroe County,Excel High School,*,214,11,*,712,37,26,2022,1000.0,373.0,,785.0,,,,215.0,,0.373,,0.785,,,,0.215,,,0.214,0.011,,0.712,0.037,0.026,
Fairfield City,Fairfield High Preparatory School,*,*,*,*,*,*,20,2022,743.0,569.0,,609.0,144.0,,,134.0,,0.765814266487214,,0.819650067294751,0.19380888290713325,,,0.180349932705249,,,,,,,,0.026917900403768506,
Hartselle City,FE Burleson Elementary School,*,43,*,*,436,13,25,2022,522.0,164.0,,400.0,,,,122.0,,0.31417624521072796,,0.7662835249042146,,,,0.23371647509578544,,,0.08237547892720307,,,0.8352490421455939,0.02490421455938697,0.04789272030651341,
Florence City,Florence High School,11,284,*,*,481,98,123,2022,1000.0,358.0,,874.0,17.0,,15.0,126.0,22.0,0.358,,0.874,0.017,,0.015,0.126,0.022,0.011,0.284,,,0.481,0.098,0.123,
Fort Payne City,Fort Payne High School,*,27,22,*,521,21,454,2022,1051.0,593.0,,961.0,,,,90.0,131.0,0.5642245480494766,,0.9143672692673644,,,,0.08563273073263558,0.12464319695528069,,0.025689819219790674,0.02093244529019981,,0.49571836346336823,0.019980970504281638,0.4319695528068506,
Geneva County,Geneva County High School,*,48,*,*,146,*,18,2022,216.0,112.0,,185.0,,,,31.0,,0.5185185185185185,,0.8564814814814815,,,,0.14351851851851852,,,0.2222222222222222,,,0.6759259259259259,,0.08333333333333333,
Gulf Shores City,Gulf Shores Middle School,*,27,*,*,507,*,45,2022,600.0,89.0,,526.0,,,,74.0,15.0,0.14833333333333334,,0.8766666666666667,,,,0.12333333333333334,0.025,,0.045,,,0.845,,0.075,
Homewood City,Hall Kent Elementary School,19,160,*,*,368,31,75,2022,654.0,178.0,,593.0,,,,61.0,69.0,0.27217125382262997,,0.9067278287461774,,,,0.09327217125382263,0.10550458715596331,0.0290519877675841,0.24464831804281345,,,0.5626911314984709,0.047400611620795105,0.11467889908256881,
Roanoke City,Handley High School,*,187,*,*,254,*,*,2022,453.0,176.0,,374.0,,,,79.0,,0.38852097130242824,,0.82560706401766,,,,0.17439293598233996,,,0.41280353200883,,,0.5607064017660044,,,
Muscle Shoals City,Highland Park Elementary School,*,32,*,*,143,*,17,2022,209.0,75.0,,174.0,,,,35.0,,0.3588516746411483,,0.8325358851674641,,,,0.1674641148325359,,,0.15311004784688995,,,0.6842105263157895,,0.08133971291866028,
Elmore County,Holtville High School,*,33,*,*,447,*,*,2022,502.0,174.0,,430.0,,,15.0,72.0,,0.3466135458167331,,0.8565737051792829,,,0.029880478087649404,0.14342629482071714,,,0.06573705179282868,,,0.8904382470119522,,,
Jacksonville City,Jacksonville High School,*,247,*,*,456,*,29,2022,742.0,318.0,,652.0,,,,90.0,,0.42857142857142855,,0.8787061994609164,,,,0.12129380053908356,,,0.3328840970350404,,,0.6145552560646901,,0.03908355795148248,
Coffee County,Kinston School,*,*,18,*,486,*,11,2022,524.0,245.0,,440.0,,,,84.0,,0.4675572519083969,,0.8396946564885496,,,,0.16030534351145037,,,,0.03435114503816794,,0.9274809160305344,,0.02099236641221374,
Leeds City,Leeds Middle School,*,115,*,*,262,*,82,2022,467.0,210.0,,376.0,,,,91.0,44.0,0.44967880085653106,,0.8051391862955032,,,,0.1948608137044968,0.09421841541755889,,0.2462526766595289,,,0.5610278372591007,,0.17558886509635974,
